key,bugnr,fields.created,
XD-1169,1,2013-12-16T11:39:41.000+0000,
XD-1168,1,2013-12-16T11:32:59.000+0000,
XD-1162,1,2013-12-13T17:07:49.000+0000,
XD-1161,1,2013-12-13T13:33:27.000+0000,
XD-1155,1,2013-12-11T12:21:10.000+0000,
XD-1154,1,2013-12-11T09:28:39.000+0000,
XD-1149,1,2013-12-08T15:08:39.000+0000,
XD-1136,1,2013-12-03T16:36:45.000+0000,
XD-1103,1,2013-11-20T14:03:34.000+0000,
XD-1078,1,2013-11-18T11:20:27.000+0000,
XD-1071,1,2013-11-15T08:57:20.000+0000,
XD-1070,1,2013-11-15T08:55:06.000+0000,
XD-1066,1,2013-11-14T03:37:17.000+0000,
XD-1065,1,2013-11-14T03:00:17.000+0000,
XD-1059,1,2013-11-12T06:33:53.000+0000,
XD-1018,1,2013-10-28T11:06:30.000+0000,
XD-1017,1,2013-10-25T13:59:23.000+0000,
XD-1011,1,2013-10-25T07:37:27.000+0000,
XD-1009,1,2013-10-24T08:09:32.000+0000,
XD-959,1,2013-10-16T08:02:45.000+0000,
XD-958,1,2013-10-16T07:45:50.000+0000,
XD-920,1,2013-10-02T08:20:28.000+0000,
XD-904,1,2013-09-27T00:36:26.000+0000,
XD-892,1,2013-09-23T11:16:21.000+0000,
XD-891,1,2013-09-23T09:43:17.000+0000,
XD-877,1,2013-09-20T07:29:27.000+0000,
XD-871,1,2013-09-18T13:10:11.000+0000,
XD-848,1,2013-09-14T13:25:27.000+0000,
XD-835,1,2013-09-09T11:39:45.000+0000,
XD-778,1,2013-08-28T15:17:15.000+0000,
XD-777,1,2013-08-28T14:59:22.000+0000,
XD-776,1,2013-08-28T14:46:41.000+0000,
XD-773,1,2013-08-28T08:26:50.000+0000,
XD-716,1,2013-08-19T18:54:18.000+0000,
XD-677,1,2013-08-12T09:20:19.000+0000,
XD-662,1,2013-08-09T14:11:34.000+0000,
XD-652,1,2013-08-09T09:12:44.000+0000,
XD-644,1,2013-08-08T18:50:53.000+0000,
XD-641,1,2013-08-08T15:19:19.000+0000,
XD-640,1,2013-08-08T14:12:17.000+0000,
XD-630,1,2013-08-07T16:17:37.000+0000,
XD-629,1,2013-08-07T16:13:42.000+0000,
XD-628,1,2013-08-07T14:40:09.000+0000,
XD-627,1,2013-08-07T13:30:38.000+0000,
XD-626,1,2013-08-07T12:54:03.000+0000,
XD-625,1,2013-08-07T10:58:54.000+0000,
XD-624,1,2013-08-07T10:58:16.000+0000,
XD-623,1,2013-08-07T10:18:54.000+0000,
XD-608,1,2013-08-06T08:23:25.000+0000,
XD-603,1,2013-08-05T15:48:37.000+0000,
XD-602,1,2013-08-05T12:55:49.000+0000,
XD-601,1,2013-08-05T12:23:43.000+0000,
XD-600,1,2013-08-05T09:27:30.000+0000,
XD-599,1,2013-08-05T07:46:17.000+0000,
XD-592,1,2013-08-01T11:44:17.000+0000,
XD-585,1,2013-07-30T09:28:55.000+0000,
XD-584,1,2013-07-30T08:49:20.000+0000,
XD-583,1,2013-07-30T08:38:18.000+0000,
XD-560,1,2013-07-29T09:43:13.000+0000,
XD-556,1,2013-07-26T09:52:09.000+0000,
XD-523,1,2013-07-22T02:41:09.000+0000,
XD-522,1,2013-07-19T20:31:48.000+0000,
XD-521,1,2013-07-19T09:43:50.000+0000,
XD-515,1,2013-07-19T02:22:11.000+0000,
XD-509,1,2013-07-18T03:26:11.000+0000,
XD-503,1,2013-07-17T10:33:07.000+0000,
XD-500,1,2013-07-16T09:55:23.000+0000,
XD-499,1,2013-07-16T09:54:39.000+0000,
XD-482,1,2013-07-15T06:39:10.000+0000,
XD-481,1,2013-07-15T06:33:16.000+0000,
XD-480,1,2013-07-15T06:10:45.000+0000,
XD-476,1,2013-07-13T08:14:32.000+0000,
XD-446,1,2013-07-11T05:39:24.000+0000,
XD-429,1,2013-07-08T23:06:10.000+0000,
XD-299,1,2013-06-21T09:44:41.000+0000,
XD-295,1,2013-06-21T04:51:34.000+0000,
XD-292,1,2013-06-20T06:25:26.000+0000,
XD-291,1,2013-06-19T11:45:28.000+0000,
XD-228,1,2013-06-14T15:26:07.000+0000,
XD-206,1,2013-06-06T15:36:59.000+0000,
XD-201,1,2013-06-06T09:40:52.000+0000,
XD-200,1,2013-06-06T09:40:50.000+0000,
XD-199,1,2013-06-06T08:23:17.000+0000,
XD-123,1,2013-05-24T16:41:26.000+0000,
XD-122,1,2013-05-24T16:19:59.000+0000,
XD-66,1,2013-05-13T11:25:31.000+0000,
XD-58,1,2013-05-09T13:02:50.000+0000,
XD-41,1,2013-05-02T10:18:13.000+0000,
