key,bugnr,fields.created,
NEXUS-6050,1,2013-10-28T15:05:27.000+0000,
NEXUS-6041,1,2013-10-24T23:11:34.000+0000,
NEXUS-6040,1,2013-10-24T19:49:00.000+0000,
NEXUS-6039,1,2013-10-24T17:05:40.000+0000,
NEXUS-6030,1,2013-10-22T16:04:15.000+0000,
NEXUS-6028,1,2013-10-22T13:27:30.000+0000,
NEXUS-5999,1,2013-10-11T17:22:24.000+0000,
NEXUS-5997,1,2013-10-10T18:30:39.000+0000,
NEXUS-5982,1,2013-10-07T13:58:43.000+0000,
NEXUS-5969,1,2013-10-03T20:07:12.000+0000,
NEXUS-5966,1,2013-10-02T16:40:04.000+0000,
NEXUS-5965,1,2013-10-02T15:53:58.000+0000,
NEXUS-5963,1,2013-10-02T09:12:34.000+0000,
NEXUS-5957,1,2013-10-01T17:44:51.000+0000,
NEXUS-5956,1,2013-10-01T17:31:47.000+0000,
NEXUS-5955,1,2013-10-01T17:18:50.000+0000,
NEXUS-5953,1,2013-09-30T21:26:04.000+0000,
NEXUS-5944,1,2013-09-27T14:50:27.000+0000,
NEXUS-5930,1,2013-09-23T14:32:26.000+0000,
NEXUS-5854,1,2013-08-29T17:05:40.000+0000,
NEXUS-5842,1,2013-08-25T13:45:27.000+0000,
NEXUS-5840,1,2013-08-22T08:16:41.000+0000,
NEXUS-5839,1,2013-08-21T18:31:28.000+0000,
NEXUS-5838,1,2013-08-21T02:20:45.000+0000,
NEXUS-5832,1,2013-08-16T20:44:42.000+0000,
NEXUS-5830,1,2013-08-16T14:40:15.000+0000,
NEXUS-5803,1,2013-07-19T07:14:33.000+0000,
NEXUS-5681,1,2013-04-18T13:03:58.000+0000,
NEXUS-5674,1,2013-04-16T11:59:55.000+0000,
NEXUS-5515,1,2013-01-28T19:44:26.000+0000,
NEXUS-5514,1,2013-01-22T14:58:38.000+0000,
NEXUS-5484,1,2013-01-11T18:47:05.000+0000,
NEXUS-5456,1,2012-12-15T20:46:01.000+0000,
NEXUS-5405,1,2012-11-30T11:44:46.000+0000,
NEXUS-5403,1,2012-11-29T16:12:29.000+0000,
NEXUS-5402,1,2012-11-29T15:56:17.000+0000,
NEXUS-5135,1,2012-07-09T11:04:06.000+0000,
NEXUS-5134,1,2012-07-09T11:02:40.000+0000,
NEXUS-5133,1,2012-07-09T10:48:47.000+0000,
NEXUS-5132,1,2012-07-09T10:46:25.000+0000,
NEXUS-5131,1,2012-07-09T10:45:35.000+0000,
NEXUS-5130,1,2012-07-09T10:44:38.000+0000,
NEXUS-5129,1,2012-07-09T10:43:33.000+0000,
NEXUS-5119,1,2012-06-28T10:24:57.000+0000,
NEXUS-5112,1,2012-06-25T13:52:44.000+0000,
NEXUS-5107,1,2012-06-21T09:36:16.000+0000,
